,train,val,test
C3L-01633-26,True,False,False
C3N-00322-21,True,False,False
C3N-01843-26,True,False,False
C3N-00323-25,True,False,False
C3N-00383-26,True,False,False
C3N-00323-22,True,False,False
C3N-00339-26,True,False,False
C3N-02436-23,True,False,False
C3N-00335-26,True,False,False
C3L-03589-21,True,False,False
C3L-00780-24,True,False,False
C3N-00324-27,True,False,False
C3L-01913-21,True,False,False
C3N-00750-29,True,False,False
C3L-02382-26,True,False,False
C3L-00563-21,True,False,False
C3L-01064-23,True,False,False
C3L-00605-26,True,False,False
C3L-00781-21,True,False,False
C3L-01064-21,True,False,False
C3N-00323-26,True,False,False
C3L-00413-21,True,False,False
C3N-00155-21,True,False,False
C3N-02274-21,True,False,False
C3L-00905-21,True,False,False
C3N-00753-28,True,False,False
C3L-02990-28,True,False,False
C3N-02302-21,True,False,False
C3N-02947-27,True,False,False
C3N-00333-27,True,False,False
C3N-01267-23,True,False,False
C3L-01257-21,True,False,False
C3N-01217-21,True,False,False
C3L-01284-22,True,False,False
C3L-02412-21,True,False,False
C3N-01510-21,True,False,False
C3N-01764-22,True,False,False
C3N-01212-23,True,False,False
C3L-02408-23,True,False,False
C3L-02746-22,True,False,False
C3L-00898-25,True,False,False
C3L-05571-23,True,False,False
C3N-02635-25,True,False,False
C3N-02972-26,True,False,False
C3N-00322-22,True,False,False
C3L-01925-28,True,False,False
C3L-01248-22,True,False,False
C3N-02247-22,True,False,False
C3N-01825-21,True,False,False
C3L-01064-24,True,False,False
C3L-00780-26,True,False,False
C3L-03467-22,True,False,False
C3N-01847-22,True,False,False
C3L-01599-23,True,False,False
C3N-00334-21,True,False,False
C3L-02744-25,True,False,False
C3L-02990-24,True,False,False
C3N-00859-23,True,False,False
C3L-00098-21,True,False,False
C3N-00729-27,True,False,False
C3N-01761-25,True,False,False
C3N-02061-22,True,False,False
C3N-00324-23,True,False,False
C3L-01284-26,True,False,False
C3L-00356-22,True,False,False
C3N-01821-21,True,False,False
C3N-00377-22,True,False,False
C3N-00321-21,True,False,False
C3L-05849-23,True,False,False
C3N-00848-23,True,False,False
C3L-00361-22,True,False,False
C3L-00601-21,True,False,False
C3L-01257-22,True,False,False
C3N-02631-25,True,False,False
C3N-02972-21,True,False,False
C3N-00328-26,True,False,False
C3N-00859-24,True,False,False
C3L-02741-21,True,False,False
C3N-01219-22,True,False,False
C3L-02545-21,True,False,False
C3L-01913-26,True,False,False
C3N-00872-24,True,False,False
C3N-02271-23,True,False,False
C3N-00333-28,True,False,False
C3L-00008-21,True,False,False
C3N-01510-22,True,False,False
C3L-00921-23,True,False,False
C3N-00335-27,True,False,False
C3N-00379-22,True,False,False
C3L-00143-26,True,False,False
C3L-02384-21,True,False,False
C3L-00921-26,True,False,False
C3N-01874-21,True,False,False
C3N-00859-22,True,False,False
C3L-02741-22,True,False,False
C3L-00781-25,True,False,False
C3L-02353-26,True,False,False
C3N-01761-21,True,False,False
C3N-01520-26,True,False,False
C3N-01847-21,True,False,False
C3L-00781-27,True,False,False
C3L-00601-23,True,False,False
C3N-02337-21,True,False,False
C3L-02411-27,True,False,False
C3L-01256-21,True,False,False
C3N-01830-22,True,False,False
C3L-03467-23,True,False,False
C3L-01672-21,True,False,False
C3N-01211-26,True,False,False
C3N-00836-26,True,False,False
C3L-00943-22,True,False,False
C3N-01529-22,True,False,False
C3L-01355-26,True,False,False
C3L-00932-22,True,False,False
C3N-00729-22,True,False,False
C3N-00383-22,True,False,False
C3N-01079-23,True,False,False
C3L-02555-26,True,False,False
C3L-00905-23,True,False,False
C3L-00136-22,True,False,False
C3N-00340-22,True,False,False
C3L-02357-22,True,False,False
C3L-00032-21,True,False,False
C3L-02990-26,True,False,False
C3N-00377-23,True,False,False
C3L-01749-22,True,False,False
C3N-02635-21,True,False,False
C3L-00161-23,True,False,False
C3N-01802-26,True,False,False
C3N-00333-23,True,False,False
C3L-01840-22,True,False,False
C3N-02249-23,True,False,False
C3N-02595-21,True,False,False
C3L-02468-23,True,False,False
C3L-01631-21,True,False,False
C3N-00847-22,True,False,False
C3N-00755-22,True,False,False
C3N-01876-21,True,False,False
C3N-02782-21,True,False,False
C3N-02786-23,True,False,False
C3L-04838-22,True,False,False
C3L-02707-25,True,False,False
C3L-01155-21,True,False,False
C3L-02706-22,True,False,False
C3L-02644-24,True,False,False
C3L-04731-25,True,False,False
C3L-00365-21,True,False,False
C3N-01364-23,True,False,False
C3L-03557-21,True,False,False
C3N-03935-21,True,False,False
C3L-03549-22,True,False,False
C3N-01517-23,True,False,False
C3N-02786-21,True,False,False
C3L-00104-21,True,False,False
C3L-00278-22,True,False,False
C3L-00424-22,True,False,False
C3L-03554-21,True,False,False
C3L-03747-23,True,False,False
C3N-03757-27,True,False,False
C3L-03748-22,True,False,False
C3L-01049-21,True,False,False
C3N-00665-24,True,False,False
C3N-02681-22,True,False,False
C3L-00506-21,True,False,False
C3N-03810-23,True,False,False
C3N-04691-21,True,False,False
C3L-00591-23,True,False,False
C3N-01367-22,True,False,False
C3L-03390-23,True,False,False
C3N-00661-21,True,False,False
C3L-03748-23,True,False,False
C3L-03968-21,True,False,False
C3N-04098-23,True,False,False
C3N-01798-21,True,False,False
C3N-02186-21,True,False,False
C3N-04686-24,True,False,False
C3L-00265-23,True,False,False
C3N-02785-22,True,False,False
C3L-04815-23,True,False,False
C3N-04686-21,True,False,False
C3L-04213-23,True,False,False
C3N-03802-23,True,False,False
C3L-03681-24,True,False,False
C3L-00506-22,True,False,False
C3L-04819-24,True,False,False
C3N-02183-22,True,False,False
C3N-03180-22,True,False,False
C3N-00663-24,True,False,False
C3L-04731-24,True,False,False
C3L-01154-23,True,False,False
C3L-03557-24,True,False,False
C3L-04362-24,True,False,False
C3N-03802-21,True,False,False
C3L-03387-24,True,False,False
C3L-01232-22,True,False,False
C3L-04359-25,True,False,False
C3L-04084-23,True,False,False
C3N-04092-23,True,False,False
C3L-02662-21,True,False,False
C3N-04100-22,True,False,False
C3L-02970-22,True,False,False
C3N-01192-25,True,False,False
C3L-00528-23,True,False,False
C3L-00278-23,True,False,False
C3L-01834-22,True,False,False
C3L-03681-21,True,False,False
C3L-03392-23,True,False,False
C3N-02286-23,True,False,False
C3L-04817-21,True,False,False
C3L-03387-21,True,False,False
C3L-03547-23,True,False,False
C3L-04817-24,True,False,False
C3N-03480-23,True,False,False
C3N-01364-22,True,False,False
C3N-01369-21,True,False,False
C3L-00674-22,True,False,False
C3N-00662-22,True,False,False
C3L-02705-24,True,False,False
C3L-04731-23,True,False,False
C3N-02788-21,True,False,False
C3N-04113-23,True,False,False
C3L-00016-22,True,False,False
C3L-02706-21,True,False,False
C3L-04084-21,True,False,False
C3N-03001-21,True,False,False
C3L-04083-21,True,False,False
C3L-03549-25,True,False,False
C3N-03188-21,True,False,False
C3L-03747-22,True,False,False
C3N-04098-21,True,False,False
C3N-03939-22,True,False,False
C3N-02286-21,True,False,False
C3N-02181-23,True,False,False
C3N-00665-23,True,False,False
C3L-00016-21,True,False,False
C3N-01818-22,True,False,False
C3N-04312-21,True,False,False
C3L-04815-22,True,False,False
C3L-03557-23,True,False,False
C3L-00019-23,True,False,False
C3L-01146-22,True,False,False
C3N-01798-22,True,False,False
C3N-01815-21,True,False,False
C3N-04312-23,True,False,False
C3N-02190-23,True,False,False
C3L-03405-21,True,False,False
C3L-02705-21,True,False,False
C3L-02642-25,True,False,False
C3L-00265-24,True,False,False
C3N-03452-21,True,False,False
C3L-02465-22,True,False,False
C3L-02542-22,True,False,False
C3L-02708-23,True,False,False
C3N-01816-21,True,False,False
C3L-03559-23,True,False,False
C3L-04082-22,True,False,False
C3N-04092-21,True,False,False
C3L-04038-21,True,False,False
C3L-04359-22,True,False,False
C3N-03480-22,True,False,False
C3L-04795-23,True,False,False
C3N-01505-21,True,False,False
C3L-04815-21,True,False,False
C3L-04083-22,True,False,False
C3L-04539-21,True,False,False
C3L-04819-22,True,False,False
C3N-03448-21,True,False,False
C3N-00665-21,True,False,False
C3L-02707-23,True,False,False
C3L-00631-22,True,False,False
C3L-00016-23,True,False,False
C3L-01142-21,True,False,False
C3N-00663-22,True,False,False
C3L-01839-23,True,False,False
C3N-01197-21,True,False,False
C3N-04097-21,True,False,False
C3N-01515-21,True,False,False
C3L-01048-22,True,False,False
C3L-00631-21,True,False,False
C3L-02644-21,True,False,False
C3N-03473-21,True,False,False
C3L-04036-21,True,False,False
C3N-03810-22,True,False,False
C3L-01040-22,True,False,False
C3N-02788-22,True,False,False
C3L-00349-21,True,False,False
C3N-03810-21,True,False,False
C3L-04843-22,True,False,False
C3L-04819-21,True,False,False
C3L-01156-22,True,False,False
C3N-02783-25,True,False,False
C3L-02704-21,True,False,False
C3N-01370-24,True,False,False
C3L-04083-23,True,False,False
C3L-04213-24,True,False,False
C3N-02599-23,True,False,False
C3L-04362-22,True,False,False
C3N-02181-21,True,False,False
C3L-04339-22,True,False,False
C3L-04084-25,True,False,False
C3L-01049-22,True,False,False
C3L-04038-25,True,False,False
C3N-01798-23,True,False,False
C3L-02642-22,True,False,False
C3N-01334-23,True,False,False
C3L-03266-21,True,False,False
C3L-01040-23,True,False,False
C3N-02259-21,True,False,False
C3N-01366-21,True,False,False
C3N-03449-21,True,False,False
C3N-01518-22,True,False,False
C3L-01043-21,True,False,False
C3N-02769-22,True,False,False
C3L-04084-22,True,False,False
C3N-04094-23,True,False,False
C3L-03559-21,True,False,False
C3L-04843-24,True,False,False
C3N-02188-22,True,False,False
C3L-02708-22,True,False,False
C3L-03372-24,True,False,False
C3L-02708-24,True,False,False
C3L-03392-21,True,False,False
C3N-02770-30,True,False,False
C3L-04838-25,True,False,False
C3L-01043-24,True,False,False
C3L-02704-22,True,False,False
C3L-04359-21,True,False,False
C3N-01814-23,True,False,False
C3L-04213-21,True,False,False
C3N-02181-22,True,False,False
C3L-04082-23,True,False,False
C3L-03588-23,True,False,False
C3N-03186-21,True,False,False
C3L-04817-25,True,False,False
C3L-01142-22,True,False,False
C3N-00663-23,True,False,False
C3L-00677-21,True,False,False
C3L-00671-23,True,False,False
C3L-04843-21,True,False,False
C3N-01817-21,True,False,False
C3N-03789-25,True,False,False
C3L-00674-21,True,False,False
C3N-04683-22,True,False,False
C3L-03744-22,True,False,False
C3L-02644-25,True,False,False
C3N-03797-23,True,False,False
C3L-04038-23,True,False,False
C3N-03935-23,True,False,False
C3N-03183-22,True,False,False
C3L-00429-21,True,False,False
C3N-04098-22,True,False,False
C3N-01517-22,True,False,False
C3L-02704-25,True,False,False
C3L-01155-22,True,False,False
C3L-02642-23,True,False,False
C3L-03559-24,True,False,False
C3L-02704-23,True,False,False
C3N-04686-23,True,False,False
C3N-03473-23,True,False,False
C3L-03557-22,True,False,False
C3L-03748-24,True,False,False
C3L-01149-21,True,False,False
C3N-03188-23,True,False,False
C3N-03187-22,True,False,False
C3L-01046-21,True,False,False
C3L-02970-21,True,False,False
C3N-02682-22,True,False,False
C3L-03547-21,True,False,False
C3N-02186-23,True,False,False
C3L-01232-24,True,False,False
C3L-04731-21,True,False,False
C3L-00671-22,True,False,False
C3L-02704-24,True,False,False
C3L-02707-21,True,False,False
C3N-02183-21,True,False,False
C3L-03549-24,True,False,False
C3L-02644-22,True,False,False
C3N-04113-22,True,False,False
C3N-03186-22,True,False,False
C3L-04084-24,True,False,False
C3L-02984-22,True,False,False
C3N-02190-22,True,False,False
C3N-01815-23,True,False,False
C3N-04094-21,True,False,False
C3L-01061-21,True,False,False
C3N-01850-23,True,False,False
C3N-03001-22,True,False,False
C3N-01814-22,True,False,False
C3N-02784-21,True,False,False
C3L-01048-21,True,False,False
C3N-00662-21,True,False,False
C3L-02706-25,True,False,False
C3N-02783-21,True,False,False
C3N-02783-24,True,False,False
C3L-02642-21,True,False,False
C3N-04092-22,True,False,False
C3L-03559-25,True,False,False
C3N-03800-21,True,False,False
C3N-01368-23,True,False,False
C3L-02708-21,True,False,False
C3N-03186-23,True,False,False
C3L-01154-22,True,False,False
C3N-04693-21,True,False,False
C3N-03188-22,True,False,False
C3L-04359-23,True,False,False
C3L-03740-21,True,False,False
C3L-04038-22,True,False,False
C3L-02041-22,True,False,False
C3N-02185-23,True,False,False
C3L-02542-21,True,False,False
C3L-00631-23,True,False,False
C3N-01818-23,True,False,False
C3N-02770-28,True,False,False
C3L-02707-22,True,False,False
C3L-04795-25,True,False,False
C3L-03681-23,True,False,False
C3N-02788-23,True,False,False
C3N-03187-21,True,False,False
C3L-00528-21,True,False,False
C3L-03407-27,True,False,False
C3L-02900-21,True,False,False
C3L-03385-29,True,False,False
C3N-04094-22,True,False,False
C3N-03003-22,True,False,False
C3L-01046-24,True,False,False
C3N-03184-21,True,False,False
C3L-00671-21,True,False,False
C3N-03187-23,True,False,False
C3N-02783-22,True,False,False
C3L-00019-22,True,False,False
C3N-02769-23,True,False,False
C3L-02706-23,True,False,False
C3L-04795-21,True,False,False
C3N-02185-21,True,False,False
C3L-03549-21,True,False,False
C3L-03748-21,True,False,False
C3L-04339-21,True,False,False
C3N-02784-22,True,False,False
C3N-04100-23,True,False,False
C3N-03184-23,True,False,False
C3L-01839-22,True,False,False
C3L-03968-25,True,False,False
C3L-03400-22,True,False,False
C3N-01817-22,True,False,False
C3L-03968-24,True,False,False
C3L-03554-24,True,False,False
C3N-03939-23,True,False,False
C3L-01887-21,True,False,False
C3N-01517-21,True,False,False
C3L-03727-21,True,False,False
C3L-00265-22,True,False,False
C3N-02185-22,True,False,False
C3N-02286-22,True,False,False
C3N-01814-21,True,False,False
C3L-03547-22,True,False,False
C3N-02786-22,True,False,False
C3N-03182-22,True,False,False
C3L-02970-23,True,False,False
C3N-01196-24,True,False,False
C3L-04362-21,True,False,False
C3L-03744-21,True,False,False
C3L-03390-24,True,False,False
C3N-03757-26,True,False,False
C3N-04113-21,True,False,False
C3L-00424-23,True,False,False
C3L-03588-22,True,False,False
C3N-02784-23,True,False,False
C3L-04819-23,True,False,False
C3N-03939-21,True,False,False
C3L-02706-24,True,False,False
C3L-04036-24,True,False,False
C3N-01518-23,True,False,False
C3L-00636-22,True,False,False
C3N-03025-21,True,False,False
C3L-02705-22,True,False,False
C3N-00661-23,True,False,False
C3N-02188-21,True,False,False
C3N-00665-22,True,False,False
C3N-02769-21,True,False,False
C3N-02186-22,True,False,False
C3L-03735-21,True,False,False
C3L-04731-22,True,False,False
C3L-04815-25,True,False,False
C3L-04795-22,True,False,False
C3L-04036-23,True,False,False
C3L-04838-23,True,False,False
C3N-01852-24,True,False,False
C3L-02642-24,True,False,False
C3L-02465-21,True,False,False
C3L-01156-21,True,False,False
C3L-02705-25,True,False,False
C3L-02707-24,True,False,False
C3L-01157-23,True,False,False
C3N-01818-21,True,False,False
C3N-02783-23,True,False,False
C3L-03372-22,True,False,False
C3L-01327-21,True,False,False
C3L-00528-22,True,False,False
C3L-02542-23,True,False,False
C3L-04359-24,True,False,False
C3L-01157-21,True,False,False
C3N-02256-21,True,False,False
C3L-03744-23,True,False,False
C3L-01146-25,True,False,False
C3L-04339-23,True,False,False
C3L-04036-22,True,False,False
C3N-03003-23,True,False,False
C3L-02705-23,True,False,False
C3L-03588-21,True,False,False
C3L-04815-24,True,False,False
C3L-03559-22,True,False,False
C3L-00636-21,True,False,False
C3L-04817-22,True,False,False
C3L-04838-21,True,False,False
C3N-03070-21,True,False,False
C3L-03747-21,True,False,False
C3N-03088-21,True,False,False
C3N-03003-21,True,False,False
C3N-03180-21,True,False,False
C3N-03802-22,True,False,False
C3L-04817-23,True,False,False
C3N-04097-23,True,False,False
C3L-04339-24,True,False,False
C3N-04097-22,True,False,False
C3N-03182-21,True,False,False
C3N-03756-21,True,False,False
C3L-04843-25,True,False,False
C3N-00662-23,True,False,False
C3N-03001-24,True,False,False
C3L-04537-21,True,False,False
C3L-04213-25,True,False,False
C3N-02785-23,True,False,False
C3N-02190-21,True,False,False
C3N-02143-21,False,True,False
C3L-04086-26,False,True,False
C3N-03875-22,False,True,False
C3L-02834-23,False,True,False
C3L-04863-28,False,True,False
C3N-01023-22,False,True,False
C3N-02588-21,False,True,False
C3N-01415-22,False,True,False
C3N-03923-26,False,True,False
C3L-05393-22,False,True,False
C3L-05172-22,False,True,False
C3N-02764-22,False,True,False
C3L-04922-27,False,True,False
C3N-01074-22,False,True,False
C3N-01415-24,False,True,False
C3L-02549-22,False,True,False
C3L-04402-23,False,True,False
C3L-03969-24,False,True,False
C3N-02155-27,False,True,False
C3L-03268-24,False,True,False
C3N-02494-23,False,True,False
C3L-04378-21,False,True,False
C3L-00893-26,False,True,False
C3N-03225-22,False,True,False
C3N-02088-22,False,True,False
C3N-04609-23,False,True,False
C3N-04609-21,False,True,False
C3L-05393-25,False,True,False
C3N-02143-24,False,True,False
C3L-04872-21,False,True,False
C3N-02152-22,False,True,False
C3N-02234-24,False,True,False
C3L-05393-23,False,True,False
C3L-04037-25,False,True,False
C3N-01419-21,False,True,False
C3N-01021-21,False,True,False
C3L-00279-22,False,True,False
C3L-05176-23,False,True,False
C3N-00556-27,False,True,False
C3N-00217-21,False,True,False
C3N-02149-23,False,True,False
C3L-04874-26,False,True,False
C3L-03271-26,False,True,False
C3N-02923-22,False,True,False
C3L-04013-26,False,True,False
C3L-03362-30,False,True,False
C3N-04156-26,False,True,False
C3N-03913-26,False,True,False
C3L-04760-21,False,True,False
C3N-00432-23,False,True,False
C3N-01824-23,False,True,False
C3N-03228-22,False,True,False
C3N-03228-23,False,True,False
C3L-05527-21,False,True,False
C3L-01978-25,False,True,False
C3N-00149-22,False,True,False
C3L-00581-26,False,True,False
C3N-01091-21,False,True,False
C3N-01522-26,False,True,False
C3N-01214-22,False,True,False
C3L-02544-26,False,True,False
C3L-00970-24,False,True,False
C3L-00981-21,False,True,False
C3L-00982-23,False,True,False
C3L-01676-26,False,True,False
C3N-02248-24,False,True,False
C3N-01200-26,False,True,False
C3L-00789-21,False,True,False
C3L-00908-26,False,True,False
C3N-00244-26,False,True,False
C3N-02063-22,False,True,False
C3N-02070-23,False,True,False
C3L-02346-26,False,True,False
C3L-01288-23,False,True,False
C3L-02220-22,False,True,False
C3N-03019-25,False,True,False
C3N-04151-21,False,True,False
C3L-04791-23,False,True,False
C3L-00995-21,False,True,False
C3L-00999-26,False,True,False
C3N-03933-23,False,True,False
C3N-01620-25,False,True,False
C3L-02651-25,False,True,False
C3N-03028-21,False,True,False
C3N-00846-22,False,True,False
C3N-02713-21,False,True,False
C3L-00625-24,False,True,False
C3N-00957-26,False,True,False
C3N-02010-22,False,True,False
C3L-01037-21,False,True,False
C3L-01036-25,False,True,False
C3L-01702-21,False,True,False
C3L-02116-23,False,True,False
C3N-03430-22,False,True,False
C3L-03743-23,False,True,False
C3L-02899-21,False,True,False
C3L-03628-26,False,True,False
C3L-04027-24,False,True,False
C3L-02116-21,False,True,False
C3L-00625-23,False,True,False
C3L-04479-23,False,True,False
C3L-04492-25,False,True,False
C3L-02854-21,False,True,False
C3N-03914-21,False,True,False
C3L-02533-21,False,True,False
C3N-04164-22,False,True,False
C3N-00875-22,False,True,False
C3N-03221-21,False,True,False
C3L-01574-21,False,True,False
C3N-02598-21,False,True,False
C3L-00586-21,False,True,False
C3L-00157-26,False,True,False
C3L-02741-24,False,True,False
C3N-03417-21,False,True,False
C3L-01925-27,False,True,False
C3N-00337-24,False,True,False
C3L-01277-21,False,True,False
C3L-00137-22,False,True,False
C3L-01840-26,False,True,False
C3L-00139-22,False,True,False
C3L-00090-26,False,True,False
C3N-01342-21,False,True,False
C3L-00963-21,False,True,False
C3L-03594-22,False,True,False
C3N-00860-25,False,True,False
C3N-00328-25,False,True,False
C3L-01304-23,False,True,False
C3L-00898-27,False,True,False
C3N-01766-25,False,True,False
C3N-01825-23,False,True,False
C3N-01079-21,False,True,False
C3L-00356-23,False,True,False
C3L-00947-21,False,True,False
C3N-00661-24,False,True,False
C3N-02188-23,False,True,False
C3L-04082-21,False,True,False
C3N-03755-21,False,True,False
C3L-04083-24,False,True,False
C3L-03405-26,False,True,False
C3N-03001-23,False,True,False
C3L-04795-24,False,True,False
C3N-01856-23,False,True,False
C3L-03681-22,False,True,False
C3N-01368-21,False,True,False
C3L-03554-22,False,True,False
C3L-02041-21,False,True,False
C3N-02183-23,False,True,False
C3L-04036-25,False,True,False
C3L-00019-21,False,True,False
C3L-03557-25,False,True,False
C3L-03976-28,False,False,True
C3L-03961-27,False,False,True
C3L-03969-23,False,False,True
C3N-02281-22,False,False,True
C3N-00293-22,False,False,True
C3L-04889-28,False,False,True
C3N-04169-29,False,False,True
C3L-04336-27,False,False,True
C3N-01411-26,False,False,True
C3L-05393-28,False,False,True
C3L-01682-24,False,False,True
C3N-01411-27,False,False,True
C3L-04912-21,False,False,True
C3N-02828-24,False,False,True
C3L-02618-28,False,False,True
C3L-04912-26,False,False,True
C3N-01071-22,False,False,True
C3L-05394-21,False,False,True
C3N-02451-26,False,False,True
C3L-04887-23,False,False,True
C3N-03921-26,False,False,True
C3L-04863-21,False,False,True
C3N-03204-23,False,False,True
C3N-02421-22,False,False,True
C3L-04781-22,False,False,True
C3N-03225-26,False,False,True
C3N-01018-23,False,False,True
C3L-03969-25,False,False,True
C3L-05423-28,False,False,True
C3L-04086-23,False,False,True
C3N-04155-22,False,False,True
C3N-03093-26,False,False,True
C3N-00572-24,False,False,True
C3L-04379-26,False,False,True
C3L-00001-26,False,False,True
C3N-00704-23,False,False,True
C3L-05427-28,False,False,True
C3N-02948-21,False,False,True
C3L-05392-23,False,False,True
C3N-05914-27,False,False,True
C3L-03717-21,False,False,True
C3N-01893-22,False,False,True
C3L-02616-26,False,False,True
C3L-00415-23,False,False,True
C3L-02358-23,False,False,True
C3N-00180-24,False,False,True
C3L-04361-24,False,False,True
C3L-00080-26,False,False,True
C3N-00175-22,False,False,True
C3L-02616-22,False,False,True
C3N-02237-26,False,False,True
C3L-05221-24,False,False,True
C3L-04759-26,False,False,True
C3L-03962-21,False,False,True
C3L-03678-22,False,False,True
C3N-01408-24,False,False,True
C3N-00551-27,False,False,True
C3N-02284-22,False,False,True
C3N-00546-24,False,False,True
C3L-04759-23,False,False,True
C3L-02624-28,False,False,True
C3L-05225-26,False,False,True
C3N-00169-26,False,False,True
C3L-04866-28,False,False,True
C3N-02375-22,False,False,True
C3N-02671-29,False,False,True
C3L-02513-21,False,False,True
C3L-00415-21,False,False,True
C3L-04792-22,False,False,True
C3L-04863-27,False,False,True
C3N-00551-24,False,False,True
C3L-04871-22,False,False,True
C3N-03225-23,False,False,True
C3N-02422-23,False,False,True
C3N-01074-26,False,False,True
C3N-02240-27,False,False,True
C3L-04921-26,False,False,True
C3N-02919-27,False,False,True
C3L-04031-21,False,False,True
C3N-00199-22,False,False,True
C3L-03987-21,False,False,True
C3N-02451-27,False,False,True
C3L-02654-22,False,False,True
C3N-02087-24,False,False,True
C3N-02193-26,False,False,True
C3L-04746-22,False,False,True
C3N-02433-23,False,False,True
C3L-00973-22,False,False,True
C3L-02650-29,False,False,True
C3L-00904-26,False,False,True
C3L-00444-28,False,False,True
C3N-03234-26,False,False,True
C3L-05781-21,False,False,True
C3N-01481-27,False,False,True
C3N-03913-22,False,False,True
C3L-00275-21,False,False,True
C3L-03364-22,False,False,True
C3L-03362-25,False,False,True
C3L-05517-21,False,False,True
C3N-00434-21,False,False,True
C3N-00220-23,False,False,True
C3N-00434-26,False,False,True
C3L-03382-21,False,False,True
C3N-03239-26,False,False,True
C3L-04212-28,False,False,True
C3N-00376-21,False,False,True
C3N-00220-24,False,False,True
C3L-00629-24,False,False,True
C3N-01533-23,False,False,True
C3L-03374-26,False,False,True
C3N-01989-24,False,False,True
C3N-00150-26,False,False,True
C3N-03019-22,False,False,True
C3N-01989-23,False,False,True
C3L-00097-21,False,False,True
C3N-01902-22,False,False,True
C3L-00360-22,False,False,True
C3N-01088-21,False,False,True
C3L-01869-21,False,False,True
C3N-00435-21,False,False,True
C3N-01081-22,False,False,True
C3N-00494-24,False,False,True
C3L-02364-22,False,False,True
C3L-01681-29,False,False,True
C3N-01083-24,False,False,True
C3N-01657-21,False,False,True
C3L-02208-22,False,False,True
C3N-02160-24,False,False,True
C3N-02439-23,False,False,True
C3N-00314-23,False,False,True
C3N-02160-27,False,False,True
C3N-00573-23,False,False,True
C3N-02945-23,False,False,True
C3L-00011-26,False,False,True
C3N-01808-22,False,False,True
C3N-02248-25,False,False,True
C3N-00313-22,False,False,True
C3L-01287-23,False,False,True
C3N-01086-27,False,False,True
C3L-01034-22,False,False,True
C3L-00606-23,False,False,True
C3N-00492-25,False,False,True
C3N-02082-21,False,False,True
C3L-01836-22,False,False,True
C3L-01952-21,False,False,True
C3N-00494-21,False,False,True
C3L-02175-22,False,False,True
C3N-02577-21,False,False,True
C3L-01951-21,False,False,True
C3L-00917-23,False,False,True
C3N-00390-27,False,False,True
C3N-00149-24,False,False,True
C3L-00447-26,False,False,True
C3N-00491-21,False,False,True
C3L-04354-27,False,False,True
C3L-02621-22,False,False,True
C3N-03888-22,False,False,True
C3N-03012-25,False,False,True
C3N-00295-22,False,False,True
C3N-00295-23,False,False,True
C3N-04153-23,False,False,True
C3L-00994-21,False,False,True
C3N-04277-22,False,False,True
C3L-00995-24,False,False,True
C3N-01645-22,False,False,True
C3N-03841-21,False,False,True
C3N-03226-22,False,False,True
C3N-00498-22,False,False,True
C3L-04025-22,False,False,True
C3N-00297-23,False,False,True
C3N-01757-21,False,False,True
C3N-00204-26,False,False,True
C3N-00299-21,False,False,True
C3N-02275-24,False,False,True
C3N-03487-22,False,False,True
C3N-00249-27,False,False,True
C3L-01702-22,False,False,True
C3L-02809-27,False,False,True
C3N-00249-23,False,False,True
C3L-01662-22,False,False,True
C3L-01053-25,False,False,True
C3N-01907-22,False,False,True
C3L-01053-28,False,False,True
C3L-01637-21,False,False,True
C3L-01689-23,False,False,True
C3N-02940-22,False,False,True
C3L-00881-24,False,False,True
C3N-01997-23,False,False,True
C3N-00303-23,False,False,True
C3L-00640-21,False,False,True
C3L-00589-22,False,False,True
C3L-01689-21,False,False,True
C3N-02591-25,False,False,True
C3N-01166-21,False,False,True
C3L-01032-21,False,False,True
C3L-02897-21,False,False,True
C3N-00198-21,False,False,True
C3L-00885-23,False,False,True
C3L-01687-21,False,False,True
C3N-02010-26,False,False,True
C3L-01054-24,False,False,True
C3L-01598-26,False,False,True
C3L-01453-25,False,False,True
C3L-03356-26,False,False,True
C3N-03778-23,False,False,True
C3N-03006-22,False,False,True
C3N-01535-21,False,False,True
C3L-03403-21,False,False,True
C3N-02942-22,False,False,True
C3L-02103-21,False,False,True
C3N-02340-21,False,False,True
C3L-02630-24,False,False,True
C3N-01532-21,False,False,True
C3L-01551-21,False,False,True
C3L-00567-23,False,False,True
C3L-06162-27,False,False,True
C3N-02038-26,False,False,True
C3L-01038-25,False,False,True
C3N-01523-23,False,False,True
C3L-05501-25,False,False,True
C3N-00171-22,False,False,True
C3N-03227-23,False,False,True
C3L-03403-22,False,False,True
C3L-02121-24,False,False,True
C3N-02247-23,False,False,True
C3L-02409-25,False,False,True
C3L-01729-22,False,False,True
C3N-00333-21,False,False,True
C3L-01355-25,False,False,True
C3N-01529-23,False,False,True
C3N-01873-23,False,False,True
C3N-01880-24,False,False,True
C3L-01840-21,False,False,True
C3N-03044-23,False,False,True
C3N-00848-22,False,False,True
C3N-00389-25,False,False,True
C3L-02121-21,False,False,True
C3L-03594-23,False,False,True
C3L-02557-23,False,False,True
C3L-00356-26,False,False,True
C3N-00836-23,False,False,True
C3N-02247-24,False,False,True
C3L-00161-25,False,False,True
C3N-01211-24,False,False,True
C3N-00836-22,False,False,True
C3N-00323-23,False,False,True
C3L-01967-23,False,False,True
C3N-00383-21,False,False,True
C3L-01967-25,False,False,True
